#	Naam	Aanbevolen door	Aantal stemmen	Procentueel	District	Verkiezingdatum	Type	Omvang electoraat	Opkomst	Aantal stembriefjes	Aantal stemmen geldig	Aantal stemmen blanco	Aantal zetels	Kiesdrempel
2.	I.T. ter Brugghen Hugenholtz		257	39.84%	Dokkum	30/11/1848	algemeen	984	650	650	645	5	1	323
3.	I. da Costa		18	2.79%	Dokkum	30/11/1848	algemeen	984	650	650	645	5	1	323
1.	I.T. ter Brugghen Hugenholtz		336	61.31%	Dokkum	19/12/1848	tussentijds	984	548	550	548	2	1	274
2.	mr. J.B.  Oosting		134	24.45%	Dokkum	19/12/1848	tussentijds	984	548	550	548	2	1	274
3.	D.J.V. baron van Sytzama		21	3.83%	Dokkum	19/12/1848	tussentijds	984	548	550	548	2	1	274
4.	mr. J.J.L. van der Brugghen		16	2.92%	Dokkum	19/12/1848	tussentijds	984	548	550	548	2	1	274
1.	mr. N. van Heloma		293	49.49%	Heerenveen	30/11/1848	algemeen	724	592	594	592	2	1	296
2.	mr. A.F.  Jongstra		227	38.34%	Heerenveen	30/11/1848	algemeen	724	592	594	592	2	1	296
3.	mr. U.A.  Everts		57	9.63%	Heerenveen	30/11/1848	algemeen	724	592	594	592	2	1	296
1.	mr. N. van Heloma		318	52.74%	Heerenveen	15/12/1848	herstemming	724	612	612	603	9	1	302
2.	mr. A.F.  Jongstra		285	47.26%	Heerenveen	15/12/1848	herstemming	724	612	612	603	9	1	302
1.	mr. B.  Albarda		366	40.31%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
2.	dr. P.J.  Costerus		155	17.07%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
3.	mr. A.F.  Jongstra		139	15.31%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
4.	mr. N. van Heloma		66	7.27%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
5.	jhr.mr. P.B.J.  Vegilin van Claerbergen		49	5.40%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
6.	mr. J.  Dirks		43	4.74%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
7.	mr. Ã. baron van Mackay		26	2.86%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
8.	T.M.W. van Asbeck		17	1.87%	Sneek	30/11/1848	algemeen	1,168	907	908	908	0	1	454
1.	dr. P.J.  Costerus		297	37.31%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
2.	jhr.mr. P.B.J.  Vegilin van Claerbergen		191	24.00%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
3.	mr. A.F.  Jongstra		157	19.72%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
4.	mr. J.  Dirks		31	3.89%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
5.	mr. U.A.  Everts		28	3.52%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
6.	mr. B.  Albarda		16	2.01%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
7.	mr. Ã. baron van Mackay		14	1.76%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
8.	jhr. O.R. van Andringa de Kempenaer		12	1.51%	Sneek	16/12/1848	vacature	1,168	798	799	796	3	1	398
1.	dr. P.J.  Costerus		354	51.60%	Sneek	28/12/1848	herstemming	1,168	693	695	686	7	1	343
2.	jhr.mr. P.B.J.  Vegilin van Claerbergen		322	46.94%	Sneek	28/12/1848	herstemming	1,168	693	695	686	7	1	343
1.	mr. B.  Albarda		555	65.99%	Franeker	30/11/1848	algemeen	1,158	845	845	841	3	1	421
2.	mr. U.A.  Everts		166	19.74%	Franeker	30/11/1848	algemeen	1,158	845	845	841	3	1	421
3.	mr. G.  Groen van Prinsterer		50	5.95%	Franeker	30/11/1848	algemeen	1,158	845	845	841	3	1	421
4.	mr. J.  Dirks		16	1.90%	Franeker	30/11/1848	algemeen	1,158	845	845	841	3	1	421
1.	mr. J.  Dirks		329	45.76%	Franeker	19/12/1848	vacature	1,158	725	725	719	3	1	360
2.	mr. A.F.  Jongstra		206	28.65%	Franeker	19/12/1848	vacature	1,158	725	725	719	3	1	360
3.	mr. G.  Groen van Prinsterer		129	17.94%	Franeker	19/12/1848	vacature	1,158	725	725	719	3	1	360
4.	mr. U.A.  Everts		29	4.03%	Franeker	19/12/1848	vacature	1,158	725	725	719	3	1	360
1.	mr. J.  Dirks		393	56.96%	Franeker	29/12/1848	herstemming	1,158	696	696	690	3	1	345
2.	mr. A.F.  Jongstra		297	43.04%	Franeker	29/12/1848	herstemming	1,158	696	696	690	3	1	345
1.	mr. J.T.  Homan		245	29.59%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
2.	mr. L. graaf van Heiden Reinestein		181	21.86%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
3.	mr. P. van der Veen		114	13.77%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
4.	mr. G.  Kniphorst		47	5.68%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
5.	mr. L.  Oldenhuis Gratama		39	4.71%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
6.	mr. P.W.A.  Grevelink		32	3.86%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
7.	mr. J.  Tonckens		32	3.86%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
8.	mr. C.  Hiddingh		29	3.50%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
9.	jhr.mr. H.J.L. van der Wijck		15	1.81%	Assen	30/11/1848	algemeen	973	835	835	828	3	1	414
1.	mr. J.T.  Homan		410	50.43%	Assen	07/12/1848	herstemming	973	820	820	813	6	1	407
2.	mr. L. graaf van Heiden Reinestein		403	49.57%	Assen	07/12/1848	herstemming	973	820	820	813	6	1	407
1.	mr. L. graaf van Heiden Reinestein		263	39.02%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
2.	mr. P. van der Veen		105	15.58%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
3.	mr. Ã. baron van Mackay		59	8.75%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
4.	mr. G.  Kniphorst		53	7.86%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
5.	mr. P.W.A.  Grevelink		35	5.19%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
6.	mr. W.  Tonckens		33	4.90%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
7.	mr. H.J.  Kymmell		23	3.41%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
8.	J.A.  Meursing		17	2.52%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
9.	mr. L.  Metman		17	2.52%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
10.	mr. C.  Hiddingh		10	1.48%	Assen	26/12/1848	tussentijds	973	678	678	674	2	1	337
1.	mr. L. graaf van Heiden Reinestein		416	66.24%	Assen	04/01/1849	herstemming	973	638	638	628	10	1	314
2.	mr. P. van der Veen		212	33.76%	Assen	04/01/1849	herstemming	973	638	638	628	10	1	314
1.	mr. L.N. graaf van Randwijck		316	41.20%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
2.	dr. M.  Dassen		200	26.08%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
3.	mr. P.W.A.  Grevelink		70	9.13%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
4.	A. van der Vlies		37	4.82%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
5.	jhr.mr. H.J.L. van der Wijck		28	3.65%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
6.	mr. L.  Kniphorst		14	1.83%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
7.	mr. H.J.  Kymmell		13	1.69%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
8.	mr. G.  Groen van Prinsterer		12	1.56%	Hoogeveen	30/11/1848	algemeen	940	771	771	767	4	1	384
1.	dr. M.  Dassen		376	50.20%	Hoogeveen	07/12/1848	herstemming	940	756	758	749	7	1	375
2.	mr. L.N. graaf van Randwijck		373	49.80%	Hoogeveen	07/12/1848	herstemming	940	756	758	749	7	1	375
1.	G. de SeriÃ¨re		244	39.80%	Hoogeveen	26/12/1848	tussentijds	940	617	621	613	8	1	307
2.	mr. L.N. graaf van Randwijck		226	36.87%	Hoogeveen	26/12/1848	tussentijds	940	617	621	613	8	1	307
3.	A. van der Vlies		61	9.95%	Hoogeveen	26/12/1848	tussentijds	940	617	621	613	8	1	307
4.	dr. B.  Verver		36	5.87%	Hoogeveen	26/12/1848	tussentijds	940	617	621	613	8	1	307
5.	mr. P.W.A.  Grevelink		14	2.28%	Hoogeveen	26/12/1848	tussentijds	940	617	621	613	8	1	307
1.	mr. L.N. graaf van Randwijck		409	61.23%	Hoogeveen	04/01/1849	herstemming	940	686	688	668	18	1	334
2.	G. de SeriÃ¨re		259	38.77%	Hoogeveen	04/01/1849	herstemming	940	686	688	668	18	1	334
1.	mr. B.W.A.E. baron van Sloet tot Oldhuis		600	88.11%	Zwolle	30/11/1848	algemeen	834	681	681	681	0	1	341
2.	J.  Zeehuizen		49	7.20%	Zwolle	30/11/1848	algemeen	834	681	681	681	0	1	341
3.	mr. P.M. van Goens		9	1.32%	Zwolle	30/11/1848	algemeen	834	681	681	681	0	1	341
1.	mr. A.J.  Duymaer van Twist		388	70.67%	Kampen	30/11/1848	algemeen	671	560	561	549	6	1	275
2.	mr. J.C.  Bijsterbos		112	20.40%	Kampen	30/11/1848	algemeen	671	560	561	549	6	1	275
3.	J.A.  Duymaer van Twist		9	1.64%	Kampen	30/11/1848	algemeen	671	560	561	549	6	1	275
4.	mr. H.  Jacobson		9	1.64%	Kampen	30/11/1848	algemeen	671	560	561	549	6	1	275
5.	mr. J.  Cornelissen		7	1.27%	Kampen	30/11/1848	algemeen	671	560	561	549	6	1	275
1.	jhr. C.M.  Storm van 's Gravesande		397	53.65%	Deventer	30/11/1848	algemeen	849	741	742	740	1	1	370
2.	mr. J.R.  Thorbecke		218	29.46%	Deventer	30/11/1848	algemeen	849	741	742	740	1	1	370
3.	mr. A.J.  Duymaer van Twist		112	15.14%	Deventer	30/11/1848	algemeen	849	741	742	740	1	1	370
1.	mr. H.  Jacobson		337	65.44%	Almelo	30/11/1848	algemeen	547	516	515	515	0	1	258
2.	mr. J.R.  Thorbecke		172	33.40%	Almelo	30/11/1848	algemeen	547	516	515	515	0	1	258
1.	mr. J. van Riemsdijk		199	41.89%	Almelo	21/12/1848	tussentijds	547	476	476	475	1	1	238
2.	mr. D.  Donker Curtius		153	32.21%	Almelo	21/12/1848	tussentijds	547	476	476	475	1	1	238
3.	B.P.G. van Diggelen		108	22.74%	Almelo	21/12/1848	tussentijds	547	476	476	475	1	1	238
1.	mr. D.  Donker Curtius		267	55.63%	Almelo	02/01/1849	herstemming	547	480	481	480	1	1	240
2.	mr. J. van Riemsdijk		213	44.38%	Almelo	02/01/1849	herstemming	547	480	481	480	1	1	240
1.	jhr. C.M.  Storm van 's Gravesande		261	53.81%	Enschede	30/11/1848	algemeen	532	486	487	485	1	1	243
2.	mr. H. van Sonsbeeck		215	44.33%	Enschede	30/11/1848	algemeen	532	486	487	485	1	1	243
1.	mr. M.J. de Man		257	52.66%	Enschede	16/12/1848	tussentijds	532	488	488	488	0	1	244
2.	mr. H. van Sonsbeeck		186	38.11%	Enschede	16/12/1848	tussentijds	532	488	488	488	0	1	244
3.	mr. B.W.  Blijdenstein		36	7.38%	Enschede	16/12/1848	tussentijds	532	488	488	488	0	1	244
1.	mr. J.T.H.  Nedermeyer ridder van Rosenthal		432	52.43%	Arnhem	30/11/1848	algemeen	949	851	851	824	2	1	412
2.	mr. W.H.  Dullert		330	40.05%	Arnhem	30/11/1848	algemeen	949	851	851	824	2	1	412
3.	J.  Backer		16	1.94%	Arnhem	30/11/1848	algemeen	949	851	851	824	2	1	412
4.	mr. J. van 's Gravenweert		16	1.94%	Arnhem	30/11/1848	algemeen	949	851	851	824	2	1	412
1.	E.W. van Dam van Isselt		182	31.16%	Arnhem	07/12/1849	tussentijds	929	592	592	584	5	1	292
2.	mr. J.H.G.  Boissevain		165	28.25%	Arnhem	07/12/1849	tussentijds	929	592	592	584	5	1	292
3.	mr. J.M. de Kempenaer		96	16.44%	Arnhem	07/12/1849	tussentijds	929	592	592	584	5	1	292
4.	mr. J.F.W. van Es		59	10.10%	Arnhem	07/12/1849	tussentijds	929	592	592	584	5	1	292
5.	E. baron van Lynden		16	2.74%	Arnhem	07/12/1849	tussentijds	929	592	592	584	5	1	292
6.	J.  Backer		11	1.88%	Arnhem	07/12/1849	tussentijds	929	592	592	584	5	1	292
1.	E.W. van Dam van Isselt		494	71.39%	Arnhem	20/12/1849	herstemming	929	696	696	692	4	1	346
2.	mr. J.H.G.  Boissevain		198	28.61%	Arnhem	20/12/1849	herstemming	929	696	696	692	4	1	346
1.	mr. J.T.H.  Nedermeyer ridder van Rosenthal		324	54.73%	Harderwijk	30/11/1848	algemeen	680	601	601	592	5	1	296
2.	mr. G.  Groen van Prinsterer		237	40.03%	Harderwijk	30/11/1848	algemeen	680	601	601	592	5	1	296
3.	mr. L.N. graaf van Randwijck		12	2.03%	Harderwijk	30/11/1848	algemeen	680	601	601	592	5	1	296
1.	mr. G.  Groen van Prinsterer		262	48.07%	Harderwijk	22/12/1848	tussentijds	680	554	554	545	5	1	273
2.	mr. M.J. de Man		255	46.79%	Harderwijk	22/12/1848	tussentijds	680	554	554	545	5	1	273
3.	E.B. van den Bosch		12	2.20%	Harderwijk	22/12/1848	tussentijds	680	554	554	545	5	1	273
4.	mr. C.L.  Vitringa		11	2.02%	Harderwijk	22/12/1848	tussentijds	680	554	554	545	5	1	273
1.	mr. G.  Groen van Prinsterer		332	60.58%	Harderwijk	05/01/1849	herstemming	680	550	550	548	2	1	274
2.	mr. M.J. de Man		216	39.42%	Harderwijk	05/01/1849	herstemming	680	550	550	548	2	1	274
1.	mr. J.R.  Thorbecke		342	48.51%	Zutphen	30/11/1848	algemeen	791	708	708	705	3	1	353
2.	mr. R.W.  Tadema		246	34.89%	Zutphen	30/11/1848	algemeen	791	708	708	705	3	1	353
3.	E. van LÃ¶ben-Sels		98	13.90%	Zutphen	30/11/1848	algemeen	791	708	708	705	3	1	353
4.	mr. J.P.P. baron van Zuylen van Nijevelt		14	1.99%	Zutphen	30/11/1848	algemeen	791	708	708	705	3	1	353
1.	mr. J.R.  Thorbecke		450	64.56%	Zutphen	13/12/1848	herstemming	791	702	702	697	5	1	349
2.	mr. R.W.  Tadema		247	35.44%	Zutphen	13/12/1848	herstemming	791	702	702	697	5	1	349
1.	mr. W.H.  Dullert		337	54.18%	Zutphen	03/01/1849	tussentijds	791	623	623	622	1	1	311
2.	mr. R.W.  Tadema		264	42.44%	Zutphen	03/01/1849	tussentijds	791	623	623	622	1	1	311
1.	mr. J.P.P. baron van Zuylen van Nijevelt		307	71.73%	Ruurlo	30/11/1848	algemeen	469	430	430	428	2	1	214
2.	Weijn		74	17.29%	Ruurlo	30/11/1848	algemeen	469	430	430	428	2	1	214
3.	van Nagell van Ampsen		26	6.07%	Ruurlo	30/11/1848	algemeen	469	430	430	428	2	1	214
1.	mr. J.T.H.  Nedermeyer ridder van Rosenthal		274	46.60%	Doetinchem	30/11/1848	algemeen	615	590	590	588	1	1	294
2.	jhr. J.A.C.A. van Nispen van Sevenaer		248	42.18%	Doetinchem	30/11/1848	algemeen	615	590	590	588	1	1	294
3.	jhr. C.E.J.F. van Nispen van Pannerden		55	9.35%	Doetinchem	30/11/1848	algemeen	615	590	590	588	1	1	294
1.	jhr. J.A.C.A. van Nispen van Sevenaer		289	50.17%	Doetinchem	13/12/1848	herstemming	615	587	587	576	11	1	288
2.	mr. J.T.H.  Nedermeyer ridder van Rosenthal		287	49.83%	Doetinchem	13/12/1848	herstemming	615	587	587	576	11	1	288
1.	mr. A.W.  Engelen		478	57.38%	Elst	30/11/1848	algemeen	913	835	835	833	1	1	417
2.	mr. M.J. de Man		283	33.97%	Elst	30/11/1848	algemeen	913	835	835	833	1	1	417
3.	mr. W. baron van Lynden		31	3.72%	Elst	30/11/1848	algemeen	913	835	835	833	1	1	417
4.	van Voorst		27	3.24%	Elst	30/11/1848	algemeen	913	835	835	833	1	1	417
1.	jhr. G.E.G.C.K.  Dommer van Poldersveldt		500	63.78%	Nijmegen	30/11/1848	algemeen	864	786	786	784	2	1	392
2.	mr. M.J. de Man		206	26.28%	Nijmegen	30/11/1848	algemeen	864	786	786	784	2	1	392
3.	mr. J.T.H.  Nedermeyer ridder van Rosenthal		54	6.89%	Nijmegen	30/11/1848	algemeen	864	786	786	784	2	1	392
4.	mr. A.  Schouten		15	1.91%	Nijmegen	30/11/1848	algemeen	864	786	786	784	2	1	392
1.	E.W. van Dam van Isselt		646	78.49%	Zaltbommel	30/11/1848	algemeen	935	826	826	823	3	1	412
2.	jhr. C.E.J.F. van Nispen van Pannerden		144	17.50%	Zaltbommel	30/11/1848	algemeen	935	826	826	823	3	1	412
1.	O.W.A. graaf van Bylandt van MariÃ«nweerd		256	39.69%	Zaltbommel	24/06/1849	tussentijds	935	645	650	645	3	1	323
2.	dr. W.R. baron van HoÃ«vell		164	25.43%	Zaltbommel	24/06/1849	tussentijds	935	645	650	645	3	1	323
3.	mr. B.  Post		112	17.36%	Zaltbommel	24/06/1849	tussentijds	935	645	650	645	3	1	323
4.	E.W. van Dam van Isselt		73	11.32%	Zaltbommel	24/06/1849	tussentijds	935	645	650	645	3	1	323
5.	mr. Ã. baron van Mackay		11	1.71%	Zaltbommel	24/06/1849	tussentijds	935	645	650	645	3	1	323
1.	O.W.A. graaf van Bylandt van MariÃ«nweerd		431	70.20%	Zaltbommel	10/07/1849	herstemming	935	614	614	614	0	1	307
2.	dr. W.R. baron van HoÃ«vell		183	29.80%	Zaltbommel	10/07/1849	herstemming	935	614	614	614	0	1	307
1.	mr. W.J. van Hoytema		279	52.25%	Zaltbommel	06/08/1849	tussentijds	935	537	537	534	2	1	267
2.	mr. B.  Post		123	23.03%	Zaltbommel	06/08/1849	tussentijds	935	537	537	534	2	1	267
3.	dr. W.R. baron van HoÃ«vell		109	20.41%	Zaltbommel	06/08/1849	tussentijds	935	537	537	534	2	1	267
4.	Viruly van Vuren		7	1.31%	Zaltbommel	06/08/1849	tussentijds	935	537	537	534	2	1	267
1.	dr. W.R. baron van HoÃ«vell		271	67.08%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
2.	mr. B.  Post		49	12.13%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
3.	J.T. van de Kasteele		27	6.68%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
4.	ten Bockel		18	4.46%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
5.	mr. W.L.F.C.  ridder van Rappard		6	1.49%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
6.	B.H. baron van Mackay		5	1.24%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
7.	mr. J.  Hora Siccama		5	1.24%	Zaltbommel	08/09/1849	tussentijds	935	407	407	404	1	1	202
1.	mr. J.K. baron van Goltstein		532	96.20%	Utrecht	30/11/1848	algemeen	651	554	554	553	1	1	277
1.	mr. S. van Walchren		314	43.49%	Amersfoort	30/11/1848	algemeen	795	725	725	722	3	1	361
2.	J.D.C.C.W. baron van Ablaing van Giessenburg		309	42.80%	Amersfoort	30/11/1848	algemeen	795	725	725	722	3	1	361
3.	dr. H.  Menso		70	9.70%	Amersfoort	30/11/1848	algemeen	795	725	725	722	3	1	361
4.	mr. J.  Hora Siccama		12	1.66%	Amersfoort	30/11/1848	algemeen	795	725	725	722	3	1	361
1.	mr. S. van Walchren		408	59.48%	Amersfoort	07/12/1848	herstemming	795	690	690	686	2	1	343
2.	J.D.C.C.W. baron van Ablaing van Giessenburg		278	40.52%	Amersfoort	07/12/1848	herstemming	795	690	690	686	2	1	343
1.	E.C.U. van Doorn		396	37.04%	Ysselstein	30/11/1848	algemeen	1,174	1,071	1,071	1,069	2	1	535
2.	J.G.  Dolmans		385	36.02%	Ysselstein	30/11/1848	algemeen	1,174	1,071	1,071	1,069	2	1	535
3.	mr. W.L.F.C.  ridder van Rappard		266	24.88%	Ysselstein	30/11/1848	algemeen	1,174	1,071	1,071	1,069	2	1	535
1.	E.C.U. van Doorn		618	60.95%	Ysselstein	07/12/1848	herstemming	1,174	1,016	1,016	1,014	0	1	507
2.	J.G.  Dolmans		393	38.76%	Ysselstein	07/12/1848	herstemming	1,174	1,016	1,016	1,014	0	1	507
1.	mr. J.R.  Thorbecke		217	51.42%	Leiden	30/11/1848	algemeen	468	423	423	422	0	1	211
2.	jhr.mr. D.T.  Gevers van Endegeest		196	46.45%	Leiden	30/11/1848	algemeen	468	423	423	422	0	1	211
1.	mr. J.M. de Kempenaer		191	48.97%	Leiden	07/12/1849	tussentijds	468	393	393	390	2	1	195
2.	J.A. de Fremery		186	47.69%	Leiden	07/12/1849	tussentijds	468	393	393	390	2	1	195
1.	J.A. de Fremery		210	50.48%	Leiden	14/12/1849	herstemming	468	421	421	416	5	1	208
2.	mr. J.M. de Kempenaer		206	49.52%	Leiden	14/12/1849	herstemming	468	421	421	416	5	1	208
1.	mr. J.R.  Thorbecke		348	42.86%	Leiderdorp	30/11/1848	algemeen	999	814	814	812	0	1	406
2.	mr. G.W.  Verweij Mejan		211	25.99%	Leiderdorp	30/11/1848	algemeen	999	814	814	812	0	1	406
3.	jhr.mr. D.T.  Gevers van Endegeest		151	18.60%	Leiderdorp	30/11/1848	algemeen	999	814	814	812	0	1	406
4.	S.  Piek		65	8.00%	Leiderdorp	30/11/1848	algemeen	999	814	814	812	0	1	406
5.	F.W.  Conrad		12	1.48%	Leiderdorp	30/11/1848	algemeen	999	814	814	812	0	1	406
1.	mr. G.W.  Verweij Mejan		520	71.63%	Leiderdorp	12/12/1848	herstemming	999	745	745	726	12	1	363
2.	mr. J.R.  Thorbecke		206	28.37%	Leiderdorp	12/12/1848	herstemming	999	745	745	726	12	1	363
1.	mr. G.M. van der Linden		131	20.63%	Gouda	30/11/1848	algemeen	818	644	644	635	1	1	318
2.	mr. J.R.  Thorbecke		115	18.11%	Gouda	30/11/1848	algemeen	818	644	644	635	1	1	318
